alpha,Lambda,sigma,Kappa,Kappa_,A,B,m1,m2,E0,E1,E2,E3
0.6,0.2,-3.0,0.5,1.8,1.65,0.24,1.0,1.0,1.7910272240597975,2.5675244707817826,3.1129500162869257,3.574077949724398
0.6,0.2,-3.0,0.5,1.8,1.7,0.2,1.0,1.0,1.7979838863025321,2.570471497338531,3.115013406898348,3.5756148272306785
0.6,0.2,-3.0,0.5,1.8,1.7,0.22,1.0,1.0,1.7979838863025321,2.570471497338531,3.115013406898348,3.5756148272306785
0.6,0.2,-3.0,0.5,1.8,1.7,0.24,1.0,1.0,1.7979838863025321,2.570471497338531,3.115013406898348,3.5756148272306785
0.6,0.2,-3.0,0.5,1.85,1.6,0.2,1.0,1.0,1.7790238615429999,2.5628235178462058,3.10963661653427,3.5716058032736555
0.6,0.2,-3.0,0.5,1.85,1.6,0.22,1.0,1.0,1.7790238615429999,2.5628235178462058,3.10963661653427,3.5716058032736555
0.6,0.2,-3.0,0.5,1.85,1.6,0.24,1.0,1.0,1.7790238615429999,2.5628235178462058,3.10963661653427,3.5716058032736555
0.6,0.2,-3.0,0.5,1.85,1.65,0.2,1.0,1.0,1.7867961870691773,2.566115086882377,3.1119491722069488,3.5733243711558282
0.6,0.2,-3.0,0.5,1.85,1.65,0.22,1.0,1.0,1.7867961870691773,2.566115086882377,3.1119491722069488,3.5733243711558282
0.6,0.2,-3.0,0.5,1.85,1.65,0.24,1.0,1.0,1.7867961870691773,2.566115086882377,3.1119491722069488,3.5733243711558282
0.6,0.2,-3.0,0.5,1.85,1.7,0.2,1.0,1.0,1.7939982326637671,2.5691374314435866,3.1140645164746075,3.5748995362475515
0.6,0.2,-3.0,0.5,1.85,1.7,0.22,1.0,1.0,1.7939982326637671,2.5691374314435866,3.1140645164746075,3.5748995362475515
0.6,0.2,-3.0,0.5,1.85,1.7,0.24,1.0,1.0,1.7939982326637671,2.5691374314435866,3.1140645164746075,3.5748995362475515
0.6,0.2,-3.0,0.5,1.9,1.6,0.2,1.0,1.0,1.7744993651201117,2.561335821083478,3.1085816168783116,3.5708126712354304
0.6,0.2,-3.0,0.5,1.9,1.6,0.22,1.0,1.0,1.7744993651201117,2.561335821083478,3.1085816168783116,3.5708126712354304
0.6,0.2,-3.0,0.5,1.9,1.6,0.24,1.0,1.0,1.7744993651201117,2.561335821083478,3.1085816168783116,3.5708126712354304
0.6,0.2,-3.0,0.5,1.9,1.65,0.2,1.0,1.0,1.7825449092265129,2.5647089671433454,3.1109503122508357,3.5725724349484254
0.6,0.2,-3.0,0.5,1.9,1.65,0.22,1.0,1.0,1.7825449092265129,2.5647089671433454,3.1109503122508357,3.5725724349484254
0.6,0.2,-3.0,0.5,1.9,1.65,0.24,1.0,1.0,1.7825449092265129,2.5647089671433454,3.1109503122508357,3.5725724349484254
0.6,0.2,-3.0,0.5,1.9,1.7,0.2,1.0,1.0,1.7899951543683197,2.567806195492653,3.1131173216852543,3.5741856792494606
0.6,0.2,-3.0,0.5,1.9,1.7,0.22,1.0,1.0,1.7899951543683197,2.567806195492653,3.1131173216852543,3.5741856792494606
0.6,0.2,-3.0,0.5,1.9,1.7,0.24,1.0,1.0,1.7899951543683197,2.567806195492653,3.1131173216852543,3.5741856792494606
0.6,0.2,-3.0,0.6,1.8,1.6,0.2,1.0,1.0,1.7136341903744339,2.52686095377706,3.081130032582339,3.5483582328284893
0.6,0.2,-3.0,0.6,1.8,1.6,0.22,1.0,1.0,1.7136341903744339,2.52686095377706,3.081130032582339,3.5483582328284893
0.6,0.2,-3.0,0.6,1.8,1.6,0.24,1.0,1.0,1.7136341903744339,2.52686095377706,3.081130032582339,3.5483582328284893
0.6,0.2,-3.0,0.6,1.8,1.65,0.2,1.0,1.0,1.7218143713592096,2.530083619326357,3.0833620963202883,3.549995534147162
0.6,0.2,-3.0,0.6,1.8,1.65,0.22,1.0,1.0,1.7218143713592096,2.530083619326357,3.0833620963202883,3.549995534147162
0.6,0.2,-3.0,0.6,1.8,1.65,0.24,1.0,1.0,1.7218143713592096,2.530083619326357,3.0833620963202883,3.549995534147162
0.6,0.2,-3.0,0.6,1.8,1.7,0.2,1.0,1.0,1.7293872769137457,2.5330380411667837,3.0854023936172257,3.55149541652911
0.6,0.2,-3.0,0.6,1.8,1.7,0.22,1.0,1.0,1.7293872769137457,2.5330380411667837,3.0854023936172257,3.55149541652911
0.6,0.2,-3.0,0.6,1.8,1.7,0.24,1.0,1.0,1.7293872769137457,2.5330380411667837,3.0854023936172257,3.55149541652911
0.6,0.2,-3.0,0.6,1.85,1.6,0.2,1.0,1.0,1.7088862660599387,2.5253728001361027,3.0800813777142335,3.5475785998837766
0.6,0.2,-3.0,0.6,1.85,1.6,0.22,1.0,1.0,1.7088862660599387,2.5253728001361027,3.0800813777142335,3.5475785998837766
0.6,0.2,-3.0,0.6,1.85,1.6,0.24,1.0,1.0,1.7088862660599387,2.5253728001361027,3.0800813777142335,3.5475785998837766
0.6,0.2,-3.0,0.6,1.85,1.65,0.2,1.0,1.0,1.7173560927948497,2.528676684103745,3.0823689908914003,3.549256551146386
0.6,0.2,-3.0,0.6,1.85,1.65,0.22,1.0,1.0,1.7173560927948497,2.528676684103745,3.0823689908914003,3.549256551146386
0.6,0.2,-3.0,0.6,1.85,1.65,0.24,1.0,1.0,1.7173560927948497,2.528676684103745,3.0823689908914003,3.549256551146386
0.6,0.2,-3.0,0.6,1.85,1.7,0.2,1.0,1.0,1.7251921756953459,2.5317056399124285,3.0844604173451895,3.550793989064929
0.6,0.2,-3.0,0.6,1.85,1.7,0.22,1.0,1.0,1.7251921756953459,2.5317056399124285,3.0844604173451895,3.550793989064929
0.6,0.2,-3.0,0.6,1.85,1.7,0.24,1.0,1.0,1.7251921756953459,2.5317056399124285,3.0844604173451895,3.550793989064929
0.6,0.2,-3.0,0.6,1.9,1.6,0.2,1.0,1.0,1.7041149759258463,2.523888506962222,3.0790350110061198,3.5468006621910213
0.6,0.2,-3.0,0.6,1.9,1.6,0.22,1.0,1.0,1.7041149759258463,2.523888506962222,3.0790350110061198,3.5468006621910213
0.6,0.2,-3.0,0.6,1.9,1.6,0.24,1.0,1.0,1.7041149759258463,2.523888506962222,3.0790350110061198,3.5468006621910213
0.6,0.2,-3.0,0.6,1.9,1.65,0.2,1.0,1.0,1.7128777935919879,2.527273076044605,3.0813778322890992,3.5485190374354243
0.6,0.2,-3.0,0.6,1.9,1.65,0.22,1.0,1.0,1.7128777935919879,2.527273076044605,3.0813778322890992,3.5485190374354243
0.6,0.2,-3.0,0.6,1.9,1.65,0.24,1.0,1.0,1.7128777935919879,2.527273076044605,3.0813778322890992,3.5485190374354243
0.6,0.2,-3.0,0.6,1.9,1.7,0.2,1.0,1.0,1.7209798711810145,2.530376100293559,3.083520098710901,3.550093839211643
0.6,0.2,-3.0,0.6,1.9,1.7,0.22,1.0,1.0,1.7209798711810145,2.530376100293559,3.083520098710901,3.550093839211643
0.6,0.2,-3.0,0.6,1.9,1.7,0.24,1.0,1.0,1.7209798711810145,2.530376100293559,3.083520098710901,3.550093839211643
0.8,0.1,-3.0,0.4,1.8,1.6,0.2,1.0,1.0,1.428547835806136,1.9243095955356442,2.2692019863287936,2.5810332283508437
0.8,0.1,-3.0,0.4,1.8,1.6,0.22,1.0,1.0,1.428547835806136,1.9243095955356442,2.2692019863287936,2.5810332283508437
0.8,0.1,-3.0,0.4,1.8,1.6,0.24,1.0,1.0,1.428547835806136,1.9243095955356442,2.2692019863287936,2.5810332283508437
0.8,0.1,-3.0,0.4,1.8,1.65,0.2,1.0,1.0,1.4334454338114446,1.9266654472901839,2.270889801994286,2.5824217562873697
0.8,0.1,-3.0,0.4,1.8,1.65,0.22,1.0,1.0,1.4334454338114446,1.9266654472901839,2.270889801994286,2.5824217562873697
0.8,0.1,-3.0,0.4,1.8,1.65,0.24,1.0,1.0,1.4334454338114446,1.9266654472901839,2.270889801994286,2.5824217562873697
0.8,0.1,-3.0,0.4,1.8,1.7,0.2,1.0,1.0,1.437985779596305,1.9288522237309527,2.2724465196519645,2.583692632446954
0.8,0.1,-3.0,0.4,1.8,1.7,0.22,1.0,1.0,1.437985779596305,1.9288522237309527,2.2724465196519645,2.583692632446954
0.8,0.1,-3.0,0.4,1.8,1.7,0.24,1.0,1.0,1.437985779596305,1.9288522237309527,2.2724465196519645,2.583692632446954
0.8,0.1,-3.0,0.4,1.85,1.6,0.2,1.0,1.0,1.4251654060225525,1.9231403692396734,2.268408970859522,2.5803865208167025
0.8,0.1,-3.0,0.4,1.85,1.6,0.22,1.0,1.0,1.4251654060225525,1.9231403692396734,2.268408970859522,2.5803865208167025
0.8,0.1,-3.0,0.4,1.85,1.6,0.24,1.0,1.0,1.4251654060225525,1.9231403692396734,2.268408970859522,2.5803865208167025
0.8,0.1,-3.0,0.4,1.85,1.65,0.2,1.0,1.0,1.4302625781853875,1.9255605215813378,2.270139856778444,2.5818119742933647
0.8,0.1,-3.0,0.4,1.85,1.65,0.22,1.0,1.0,1.4302625781853875,1.9255605215813378,2.270139856778444,2.5818119742933647
0.8,0.1,-3.0,0.4,1.85,1.65,0.24,1.0,1.0,1.4302625781853875,1.9255605215813378,2.270139856778444,2.5818119742933647
0.8,0.1,-3.0,0.4,1.85,1.7,0.2,1.0,1.0,1.4349835474776977,1.9278065469914005,2.271736237674547,2.5831166374130303
0.8,0.1,-3.0,0.4,1.85,1.7,0.22,1.0,1.0,1.4349835474776977,1.9278065469914005,2.271736237674547,2.5831166374130303
0.8,0.1,-3.0,0.4,1.85,1.7,0.24,1.0,1.0,1.4349835474776977,1.9278065469914005,2.271736237674547,2.5831166374130303
0.8,0.1,-3.0,0.4,1.9,1.6,0.2,1.0,1.0,1.4217548559547546,1.9219744451936998,2.2676184193774205,2.5797406608182354
0.8,0.1,-3.0,0.4,1.9,1.6,0.22,1.0,1.0,1.4217548559547546,1.9219744451936998,2.2676184193774205,2.5797406608182354
0.8,0.1,-3.0,0.4,1.9,1.6,0.24,1.0,1.0,1.4217548559547546,1.9219744451936998,2.2676184193774205,2.5797406608182354
0.8,0.1,-3.0,0.4,1.9,1.65,0.2,1.0,1.0,1.427055302800091,1.9244585928351816,2.2693920974328523,2.581202903495181
0.8,0.1,-3.0,0.4,1.9,1.65,0.22,1.0,1.0,1.427055302800091,1.9244585928351816,2.2693920974328523,2.581202903495181
0.8,0.1,-3.0,0.4,1.9,1.65,0.24,1.0,1.0,1.427055302800091,1.9244585928351816,2.2693920974328523,2.581202903495181
0.8,0.1,-3.0,0.4,1.9,1.7,0.2,1.0,1.0,1.4319600386635047,1.926763592524516,2.2710278954419554,2.582541237450322
0.8,0.1,-3.0,0.4,1.9,1.7,0.22,1.0,1.0,1.4319600386635047,1.926763592524516,2.2710278954419554,2.582541237450322
0.8,0.1,-3.0,0.4,1.9,1.7,0.24,1.0,1.0,1.4319600386635047,1.926763592524516,2.2710278954419554,2.582541237450322
0.8,0.1,-3.0,0.5,1.8,1.6,0.2,1.0,1.0,1.3699760749684546,1.8942083975951405,2.2461718634146837,2.5614532192443327
0.8,0.1,-3.0,0.5,1.8,1.6,0.22,1.0,1.0,1.3699760749684546,1.8942083975951405,2.2461718634146837,2.5614532192443327
0.8,0.1,-3.0,0.5,1.8,1.6,0.24,1.0,1.0,1.3699760749684546,1.8942083975951405,2.2461718634146837,2.5614532192443327
0.8,0.1,-3.0,0.5,1.8,1.65,0.2,1.0,1.0,1.3755480559821704,1.8966195939848294,2.247858903307277,2.562867523049637
0.8,0.1,-3.0,0.5,1.8,1.65,0.22,1.0,1.0,1.3755480559821704,1.8966195939848294,2.247858903307277,2.562867523049637
0.8,0.1,-3.0,0.5,1.8,1.65,0.24,1.0,1.0,1.3755480559821704,1.8966195939848294,2.247858903307277,2.562867523049637
0.8,0.1,-3.0,0.5,1.8,1.7,0.2,1.0,1.0,1.3807044927178835,1.898853926300939,2.249412272997037,2.5641608829505533
0.8,0.1,-3.0,0.5,1.8,1.7,0.22,1.0,1.0,1.3807044927178835,1.898853926300939,2.249412272997037,2.5641608829505533
0.8,0.1,-3.0,0.5,1.8,1.7,0.24,1.0,1.0,1.3807044927178835,1.898853926300939,2.249412272997037,2.5641608829505533
0.8,0.1,-3.0,0.5,1.85,1.6,0.2,1.0,1.0,1.3663075155991806,1.8930439817063,2.245388674316513,2.5607975769290126
0.8,0.1,-3.0,0.5,1.85,1.6,0.22,1.0,1.0,1.3663075155991806,1.8930439817063,2.245388674316513,2.5607975769290126
0.8,0.1,-3.0,0.5,1.85,1.6,0.24,1.0,1.0,1.3663075155991806,1.8930439817063,2.245388674316513,2.5607975769290126
0.8,0.1,-3.0,0.5,1.85,1.65,0.2,1.0,1.0,1.3721008287773186,1.895518979411978,2.247118047129681,2.5622489051513346
0.8,0.1,-3.0,0.5,1.85,1.65,0.22,1.0,1.0,1.3721008287773186,1.895518979411978,2.247118047129681,2.5622489051513346
0.8,0.1,-3.0,0.5,1.85,1.65,0.24,1.0,1.0,1.3721008287773186,1.895518979411978,2.247118047129681,2.5622489051513346
0.8,0.1,-3.0,0.5,1.85,1.7,0.2,1.0,1.0,1.3774574624270777,1.89781213284739,2.2487104079628844,2.563576181165052
0.8,0.1,-3.0,0.5,1.85,1.7,0.22,1.0,1.0,1.3774574624270777,1.89781213284739,2.2487104079628844,2.563576181165052
0.8,0.1,-3.0,0.5,1.85,1.7,0.24,1.0,1.0,1.3774574624270777,1.89781213284739,2.2487104079628844,2.563576181165052
0.8,0.1,-3.0,0.5,1.9,1.6,0.2,1.0,1.0,1.3626105337034622,1.8918833595427371,2.2446079980274902,2.56014291268243
0.8,0.1,-3.0,0.5,1.9,1.6,0.22,1.0,1.0,1.3626105337034622,1.8918833595427371,2.2446079980274902,2.56014291268243
0.8,0.1,-3.0,0.5,1.9,1.6,0.24,1.0,1.0,1.3626105337034622,1.8918833595427371,2.2446079980274902,2.56014291268243
0.8,0.1,-3.0,0.5,1.9,1.65,0.2,1.0,1.0,1.3686289647968712,1.8944217718995127,2.2463794046509773,2.5616311022489473
0.8,0.1,-3.0,0.5,1.9,1.65,0.22,1.0,1.0,1.3686289647968712,1.8944217718995127,2.2463794046509773,2.5616311022489473
0.8,0.1,-3.0,0.5,1.9,1.65,0.24,1.0,1.0,1.3686289647968712,1.8944217718995127,2.2463794046509773,2.5616311022489473
0.8,0.1,-3.0,0.5,1.9,1.7,0.2,1.0,1.0,1.3741890076701118,1.8967734021536489,2.248010493762465,2.562992156690908
0.8,0.1,-3.0,0.5,1.9,1.7,0.22,1.0,1.0,1.3741890076701118,1.8967734021536489,2.248010493762465,2.562992156690908
0.8,0.1,-3.0,0.5,1.9,1.7,0.24,1.0,1.0,1.3741890076701118,1.8967734021536489,2.248010493762465,2.562992156690908
0.8,0.1,-3.0,0.6,1.8,1.6,0.2,1.0,1.0,1.3083376573519652,1.8636823567683918,2.2229699735779196,2.541441321978903
0.8,0.1,-3.0,0.6,1.8,1.6,0.22,1.0,1.0,1.3083376573519652,1.8636823567683918,2.2229699735779196,2.541441321978903
0.8,0.1,-3.0,0.6,1.8,1.6,0.24,1.0,1.0,1.3083376573519652,1.8636823567683918,2.2229699735779196,2.541441321978903
0.8,0.1,-3.0,0.6,1.8,1.65,0.2,1.0,1.0,1.3146236721803033,1.8661345582267266,2.224649944043326,2.542874084841921
0.8,0.1,-3.0,0.6,1.8,1.65,0.22,1.0,1.0,1.3146236721803033,1.8661345582267266,2.224649944043326,2.542874084841921
0.8,0.1,-3.0,0.6,1.8,1.65,0.24,1.0,1.0,1.3146236721803033,1.8661345582267266,2.224649944043326,2.542874084841921
0.8,0.1,-3.0,0.6,1.8,1.7,0.2,1.0,1.0,1.320431835248246,1.8684029984880337,2.226194310763587,2.5441835079933677
0.8,0.1,-3.0,0.6,1.8,1.7,0.22,1.0,1.0,1.320431835248246,1.8684029984880337,2.226194310763587,2.5441835079933677
0.8,0.1,-3.0,0.6,1.8,1.7,0.24,1.0,1.0,1.320431835248246,1.8684029984880337,2.226194310763587,2.5441835079933677
0.8,0.1,-3.0,0.6,1.85,1.6,0.2,1.0,1.0,1.3043776199144586,1.8625252488528419,2.2221966803743434,2.540778536807937
0.8,0.1,-3.0,0.6,1.85,1.6,0.22,1.0,1.0,1.3043776199144586,1.8625252488528419,2.2221966803743434,2.540778536807937
0.8,0.1,-3.0,0.6,1.85,1.6,0.24,1.0,1.0,1.3043776199144586,1.8625252488528419,2.2221966803743434,2.540778536807937
0.8,0.1,-3.0,0.6,1.85,1.65,0.2,1.0,1.0,1.3109071869759472,1.865040534147807,2.223918194632472,2.5422482233086363
0.8,0.1,-3.0,0.6,1.85,1.65,0.22,1.0,1.0,1.3109071869759472,1.865040534147807,2.223918194632472,2.5422482233086363
0.8,0.1,-3.0,0.6,1.85,1.65,0.24,1.0,1.0,1.3109071869759472,1.865040534147807,2.223918194632472,2.5422482233086363
0.8,0.1,-3.0,0.6,1.85,1.7,0.2,1.0,1.0,1.3169355572787513,1.8673671588789171,2.2255008326602206,2.5435915158322837
0.8,0.1,-3.0,0.6,1.85,1.7,0.22,1.0,1.0,1.3169355572787513,1.8673671588789171,2.2255008326602206,2.5435915158322837
0.8,0.1,-3.0,0.6,1.85,1.7,0.24,1.0,1.0,1.3169355572787513,1.8673671588789171,2.2255008326602206,2.5435915158322837
0.8,0.1,-3.0,0.6,1.9,1.6,0.2,1.0,1.0,1.300389130441587,1.8613722890320774,2.2214259015457403,2.5401168622147297
0.8,0.1,-3.0,0.6,1.9,1.6,0.22,1.0,1.0,1.300389130441587,1.8613722890320774,2.2214259015457403,2.5401168622147297
0.8,0.1,-3.0,0.6,1.9,1.6,0.24,1.0,1.0,1.300389130441587,1.8613722890320774,2.2214259015457403,2.5401168622147297
0.8,0.1,-3.0,0.6,1.9,1.65,0.2,1.0,1.0,1.3071660836195544,1.8639502059831774,2.2231886459825754,2.5416232846107665
0.8,0.1,-3.0,0.6,1.9,1.65,0.22,1.0,1.0,1.3071660836195544,1.8639502059831774,2.2231886459825754,2.5416232846107665
0.8,0.1,-3.0,0.6,1.9,1.65,0.24,1.0,1.0,1.3071660836195544,1.8639502059831774,2.2231886459825754,2.5416232846107665
0.8,0.1,-3.0,0.6,1.9,1.7,0.2,1.0,1.0,1.3134179112724076,1.8663346148965592,2.224809281314377,2.5430002887901404
0.8,0.1,-3.0,0.6,1.9,1.7,0.22,1.0,1.0,1.3134179112724076,1.8663346148965592,2.224809281314377,2.5430002887901404
0.8,0.1,-3.0,0.6,1.9,1.7,0.24,1.0,1.0,1.3134179112724076,1.8663346148965592,2.224809281314377,2.5430002887901404
0.8,0.15,-3.0,0.4,1.8,1.6,0.2,1.0,1.0,1.5439857017335186,2.1749777783414106,2.624167107384103,3.0138115966054757
0.8,0.15,-3.0,0.4,1.8,1.6,0.22,1.0,1.0,1.5439857017335186,2.1749777783414106,2.624167107384103,3.0138115966054757
0.8,0.15,-3.0,0.4,1.8,1.6,0.24,1.0,1.0,1.5439857017335186,2.1749777783414106,2.624167107384103,3.0138115966054757
0.8,0.15,-3.0,0.4,1.8,1.65,0.2,1.0,1.0,1.5499313891883817,2.177806455450184,2.626170400569583,3.0157219797729122
0.8,0.15,-3.0,0.4,1.8,1.65,0.22,1.0,1.0,1.5499313891883817,2.177806455450184,2.626170400569583,3.0157219797729122
0.8,0.15,-3.0,0.4,1.8,1.65,0.24,1.0,1.0,1.5499313891883817,2.177806455450184,2.626170400569583,3.0157219797729122
0.8,0.15,-3.0,0.4,1.8,1.7,0.2,1.0,1.0,1.5554512498743034,2.1804191132183024,2.6280074355362175,3.017474581274961
0.8,0.15,-3.0,0.4,1.8,1.7,0.22,1.0,1.0,1.5554512498743034,2.1804191132183024,2.6280074355362175,3.017474581274961
0.8,0.15,-3.0,0.4,1.8,1.7,0.24,1.0,1.0,1.5554512498743034,2.1804191132183024,2.6280074355362175,3.017474581274961
0.8,0.15,-3.0,0.4,1.85,1.6,0.2,1.0,1.0,1.540117993420488,2.173629621161931,2.623233911323212,3.012920333210806
0.8,0.15,-3.0,0.4,1.85,1.6,0.22,1.0,1.0,1.540117993420488,2.173629621161931,2.623233911323212,3.012920333210806
0.8,0.15,-3.0,0.4,1.85,1.6,0.24,1.0,1.0,1.540117993420488,2.173629621161931,2.623233911323212,3.012920333210806
0.8,0.15,-3.0,0.4,1.85,1.65,0.2,1.0,1.0,1.5462908774269493,2.1765330498825475,2.6252883250335133,3.0148768124251486
0.8,0.15,-3.0,0.4,1.85,1.65,0.22,1.0,1.0,1.5462908774269493,2.1765330498825475,2.6252883250335133,3.0148768124251486
0.8,0.15,-3.0,0.4,1.85,1.65,0.24,1.0,1.0,1.5462908774269493,2.1765330498825475,2.6252883250335133,3.0148768124251486
0.8,0.15,-3.0,0.4,1.85,1.7,0.2,1.0,1.0,1.5520170397241528,2.1792144418943655,2.6271723147941826,3.016672049960067
0.8,0.15,-3.0,0.4,1.85,1.7,0.22,1.0,1.0,1.5520170397241528,2.1792144418943655,2.6271723147941826,3.016672049960067
0.8,0.15,-3.0,0.4,1.85,1.7,0.24,1.0,1.0,1.5520170397241528,2.1792144418943655,2.6271723147941826,3.016672049960067
0.8,0.15,-3.0,0.4,1.9,1.6,0.2,1.0,1.0,1.5362246330128075,2.172285043988729,2.622302865377906,3.0120319788415277
0.8,0.15,-3.0,0.4,1.9,1.6,0.22,1.0,1.0,1.5362246330128075,2.172285043988729,2.622302865377906,3.0120319788415277
0.8,0.15,-3.0,0.4,1.9,1.6,0.24,1.0,1.0,1.5362246330128075,2.172285043988729,2.622302865377906,3.0120319788415277
0.8,0.15,-3.0,0.4,1.9,1.65,0.2,1.0,1.0,1.542628205819109,2.1752628335834445,2.6244081083471325,3.0140341834714097
0.8,0.15,-3.0,0.4,1.9,1.65,0.22,1.0,1.0,1.542628205819109,2.1752628335834445,2.6244081083471325,3.0140341834714097
0.8,0.15,-3.0,0.4,1.9,1.65,0.24,1.0,1.0,1.542628205819109,2.1752628335834445,2.6244081083471325,3.0140341834714097
0.8,0.15,-3.0,0.4,1.9,1.7,0.2,1.0,1.0,1.5485636273867576,2.1780126106487008,2.6263388007881856,3.0158717387016036
0.8,0.15,-3.0,0.4,1.9,1.7,0.22,1.0,1.0,1.5485636273867576,2.1780126106487008,2.6263388007881856,3.0158717387016036
0.8,0.15,-3.0,0.4,1.9,1.7,0.24,1.0,1.0,1.5485636273867576,2.1780126106487008,2.6263388007881856,3.0158717387016036
0.8,0.15,-3.0,0.5,1.8,1.6,0.2,1.0,1.0,1.4806487581860983,2.1411058896816617,2.5978140226111264,2.9889572012089682
0.8,0.15,-3.0,0.5,1.8,1.6,0.22,1.0,1.0,1.4806487581860983,2.1411058896816617,2.5978140226111264,2.9889572012089682
0.8,0.15,-3.0,0.5,1.8,1.6,0.24,1.0,1.0,1.4806487581860983,2.1411058896816617,2.5978140226111264,2.9889572012089682
0.8,0.15,-3.0,0.5,1.8,1.65,0.2,1.0,1.0,1.4872573683044608,2.1439737585536682,2.599815849059307,2.990811879350693
0.8,0.15,-3.0,0.5,1.8,1.65,0.22,1.0,1.0,1.4872573683044608,2.1439737585536682,2.599815849059307,2.990811879350693
0.8,0.15,-3.0,0.5,1.8,1.65,0.24,1.0,1.0,1.4872573683044608,2.1439737585536682,2.599815849059307,2.990811879350693
0.8,0.15,-3.0,0.5,1.8,1.7,0.2,1.0,1.0,1.4933817617541423,2.146618034022828,2.601649573250943,2.9925127396840767
0.8,0.15,-3.0,0.5,1.8,1.7,0.22,1.0,1.0,1.4933817617541423,2.146618034022828,2.601649573250943,2.9925127396840767
0.8,0.15,-3.0,0.5,1.8,1.7,0.24,1.0,1.0,1.4933817617541423,2.146618034022828,2.601649573250943,2.9925127396840767
0.8,0.15,-3.0,0.5,1.85,1.6,0.2,1.0,1.0,1.4765194354086617,2.1397613563765776,2.5968849859258065,2.98809130759305
0.8,0.15,-3.0,0.5,1.85,1.6,0.22,1.0,1.0,1.4765194354086617,2.1397613563765776,2.5968849859258065,2.98809130759305
0.8,0.15,-3.0,0.5,1.85,1.6,0.24,1.0,1.0,1.4765194354086617,2.1397613563765776,2.5968849859258065,2.98809130759305
0.8,0.15,-3.0,0.5,1.85,1.65,0.2,1.0,1.0,1.483375635866875,2.1427033945170932,2.598937274494698,2.9899904089848026
0.8,0.15,-3.0,0.5,1.85,1.65,0.22,1.0,1.0,1.483375635866875,2.1427033945170932,2.598937274494698,2.9899904089848026
0.8,0.15,-3.0,0.5,1.85,1.65,0.24,1.0,1.0,1.483375635866875,2.1427033945170932,2.598937274494698,2.9899904089848026
0.8,0.15,-3.0,0.5,1.85,1.7,0.2,1.0,1.0,1.4897246834277993,2.1454158787456623,2.600817373582445,2.9917323880325095
0.8,0.15,-3.0,0.5,1.85,1.7,0.22,1.0,1.0,1.4897246834277993,2.1454158787456623,2.600817373582445,2.9917323880325095
0.8,0.15,-3.0,0.5,1.85,1.7,0.24,1.0,1.0,1.4897246834277993,2.1454158787456623,2.600817373582445,2.9917323880325095
0.8,0.15,-3.0,0.5,1.9,1.6,0.2,1.0,1.0,1.472364407966522,2.1384207029951376,2.5959581600955666,2.9872282640473085
0.8,0.15,-3.0,0.5,1.9,1.6,0.22,1.0,1.0,1.472364407966522,2.1384207029951376,2.5959581600955666,2.9872282640473085
0.8,0.15,-3.0,0.5,1.9,1.6,0.24,1.0,1.0,1.472364407966522,2.1384207029951376,2.5959581600955666,2.9872282640473085
0.8,0.15,-3.0,0.5,1.9,1.65,0.2,1.0,1.0,1.4794717390894283,2.14143645691857,2.598060600840739,2.9891714241051943
0.8,0.15,-3.0,0.5,1.9,1.65,0.22,1.0,1.0,1.4794717390894283,2.14143645691857,2.598060600840739,2.9891714241051943
0.8,0.15,-3.0,0.5,1.9,1.65,0.24,1.0,1.0,1.4794717390894283,2.14143645691857,2.598060600840739,2.9891714241051943
0.8,0.15,-3.0,0.5,1.9,1.7,0.2,1.0,1.0,1.4860484354924524,2.144216748205918,2.599986808102848,2.9909542092427386
0.8,0.15,-3.0,0.5,1.9,1.7,0.22,1.0,1.0,1.4860484354924524,2.144216748205918,2.599986808102848,2.9909542092427386
0.8,0.15,-3.0,0.5,1.9,1.7,0.24,1.0,1.0,1.4860484354924524,2.144216748205918,2.599986808102848,2.9909542092427386
0.8,0.15,-3.0,0.6,1.8,1.6,0.2,1.0,1.0,1.4144578023871164,2.1067595299562165,2.5711825881718844,2.9642601261115966
0.8,0.15,-3.0,0.6,1.8,1.6,0.22,1.0,1.0,1.4144578023871164,2.1067595299562165,2.5711825881718844,2.9642601261115966
0.8,0.15,-3.0,0.6,1.8,1.6,0.24,1.0,1.0,1.4144578023871164,2.1067595299562165,2.5711825881718844,2.9642601261115966
0.8,0.15,-3.0,0.6,1.8,1.65,0.2,1.0,1.0,1.4217609658580928,2.10965339172609,2.573175604313496,2.966055105858421
0.8,0.15,-3.0,0.6,1.8,1.65,0.22,1.0,1.0,1.4217609658580928,2.10965339172609,2.573175604313496,2.966055105858421
0.8,0.15,-3.0,0.6,1.8,1.65,0.24,1.0,1.0,1.4217609658580928,2.10965339172609,2.573175604313496,2.966055105858421
0.8,0.15,-3.0,0.6,1.8,1.7,0.2,1.0,1.0,1.4285180932380286,2.112317063972179,2.5749995077071146,2.9677006828172248
0.8,0.15,-3.0,0.6,1.8,1.7,0.22,1.0,1.0,1.4285180932380286,2.112317063972179,2.5749995077071146,2.9677006828172248
0.8,0.15,-3.0,0.6,1.8,1.7,0.24,1.0,1.0,1.4285180932380286,2.112317063972179,2.5749995077071146,2.9677006828172248
0.8,0.15,-3.0,0.6,1.85,1.6,0.2,1.0,1.0,1.41006285214681,2.105420329793787,2.5702587415350298,2.963420032874748
